1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,49.41,0.0,0.0,0.0,0.0,48.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,49.41,0.0,0.0,0.0,0.0,48.63,48.97,0.0,0.0,50.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,49.41,0.0,0.0,0.0,0.0,48.63,48.97,0.0,0.0,50.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,18.75
5,0.0,0.0,0.0,0.0,49.41,0.0,0.0,0.0,0.0,48.63,48.97,0.0,0.0,50.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,18.75
6,0.0,0.0,0.0,0.0,49.41,0.0,0.0,0.0,48.63,48.63,48.97,0.0,0.0,50.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,50.29,0.0,49.41,0.0,0.0,0.0,48.63,48.63,48.97,0.0,0.0,50.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,50.29,0.0,49.41,0.0,0.0,0.0,48.63,48.63,48.97,0.0,0.0,50.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.46,0.0,50.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,50.29,0.0,49.41,0.0,0.0,0.0,48.63,48.63,48.97,0.0,0.0,50.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.46,0.0,50.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,50.29,0.0,49.41,50.93,0.0,0.0,48.63,48.63,48.97,0.0,0.0,50.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.46,0.0,50.0,0.0,0.0,0.0,0.0,0.0
